"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"24",2.572785,0.9386233,0.0954435,1.4549075,0.33881395,0.3683083,2.3029025,0.966127,0.1688191,1.5722375,0.7345117,0.570104,0.6351662,-94.6181504184106,-91.1153397637699,-125.588979243662,2.28199809359258,12.3760458162992,16.6434885140924,12.3760458162992,0.254785647944793,0,22038960.7450984,0.340795,64656754.1763662,1e-04,1,0.15404200553894,64.4661900997162,"2_36_5",2,36,5,390,FALSE,TRUE,6,0.129865795948485,5,FALSE
"25",2.7100125,0.9794039,0.0415575,1.1743075,0.31009897,0.3100891,2.12014,0.9545203,0.1867336,2.0221725,0.6809939,0.622139,0.6432437,-93.4604211830376,-98.5583747175087,-130.353997043631,2.27971067920728,12.6166194829057,16.0604012057319,12.6166194829057,0.225439632301541,0,12630986.1121519,0.195274,64656754.1763662,1e-04,1,0.160314083099365,64.6345632076263,"2_36_6",2,36,6,391,FALSE,TRUE,5,0.0740179152043233,6,FALSE
"26",2.42959,0.9435415,0.184596,0.790595,0.34488274,0.1726054,1.97568,0.911744,0.3159364,1.744655,0.6660895,0.5977045,0.6315737,-96.6593701967536,-82.9673639985921,-123.293392176247,2.27690091228158,12.1686571235266,17.2801369729212,12.1686571235266,0.313890785391683,0,25655174.632399,0.39673,64656754.1763662,1e-04,1,0.158448219299316,65.616030216217,"2_37_1",2,37,1,397,FALSE,TRUE,6,0.194589853954729,5,FALSE
"27",2.9329675,0.9758724,0.0841047,0.8881675,0.4181992,0.2717668,2.5316,0.8039867,0.2199055,1.654505,0.6708887,0.6253225,0.6445133,-93.4604119788115,-95.5255128152493,-124.705491793243,2.27971056813974,12.2273086741881,16.5916162884603,12.2273086741881,0.272431040663237,0,15895502.4300073,0.245769,64656754.1763662,1e-04,1,0.135116100311279,66.5572831630707,"2_37_7",2,37,7,403,FALSE,TRUE,5,0.127423751318302,5,FALSE
"28",2.9329525,0.9334874,0.02920173,0.61352925,0.4062894,0.3600997,1.35135,0.9307196,0.1809358,2.5919725,0.5466086,0.5570575,0.6510122,-93.6755046705161,-98.8012309135232,-129.353116049794,2.27644818807115,12.4958354019612,16.0050567409074,12.4958354019612,0.245878344559386,0,24717098.9462502,0.38222,64656754.1763662,1e-04,1,0.131505012512207,66.8484871387482,"2_37_9",2,37,9,405,FALSE,TRUE,6,0.0715214690370587,6,FALSE
"29",2.70349,0.947059,0.0301212,0.500365485,0.4052408,0.2350015,1.7092225,0.8362847,0.1593358,2.7871525,0.6815567,0.6649895,0.6637022,-91.476336857026,-131.781322509401,-133.616207519467,2.19594034602204,15.2657102280561,15.3711467797185,15.2657102280561,0.232573836202161,0,1386439.01352808,0.0213452,64656754.1763662,1e-04,1,0.147466897964478,67.0037052631378,"2_37_10",2,37,10,406,FALSE,TRUE,6,0.0181007561163583,6,TRUE
"30",2.993565,0.9765724,0.1346346,1.0896175,0.36261724,0.3301033,1.7635175,0.9830222,0.1752232,2.62427,0.7887015,0.684782,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,1,0.182148218154907,67.6089560985565,"2_38_2",2,38,2,409,FALSE,TRUE,3,0.128822032243487,6,FALSE
"31",2.450455,0.9361852,0.00453837,0.8871375,0.36956614,0.2480386,2.41485,0.8784233,0.12890824,1.91972,0.777498,0.6042925,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,1,0.176074981689453,68.5901920795441,"2_38_7",2,38,7,414,FALSE,TRUE,2,0.12439380908928,6,FALSE
"32",2.6670875,0.9370364,0.0873174,0.943535,0.4051687,0.2915212,2.140065,0.9213074,0.153724,2.162975,0.8603171,0.6428685,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,1,0.177263021469116,69.6976301670074,"2_39_2",2,39,2,420,FALSE,TRUE,5,0.129764374201529,6,FALSE
"33",2.2635725,0.9925471,0.0415575,1.2272825,0.30879004,0.3271774,2.2846475,0.9672295,0.3169432,1.177535,0.7072446,0.5986325,0.6325325,-96.6593700475215,-82.967357656326,-123.293366896726,2.27690091054193,12.1686566639619,17.2801352156531,12.1686566639619,0.276263143716654,0,37273348.6783274,0.576438,64656754.1763662,1e-04,1,0.168356895446777,69.8762032985687,"2_39_3",2,39,3,421,FALSE,TRUE,3,0.189816984886063,5,FALSE
"34",2.41227,0.9131818,0.153243,1.514865,0.30789348,0.2754595,2.47338,0.911744,0.3159364,1.744655,0.6660895,0.5977045,0.6333818,-96.6593816690924,-82.9673507073196,-123.293370228995,2.27690104601876,12.1686561604325,17.2801354472908,12.1686561604325,0.318723948851549,0,22841529.4265492,0.353209,64656754.1763662,1e-04,1,0.202008962631226,70.9521832466125,"2_39_9",2,39,9,427,FALSE,TRUE,5,0.195332223350566,5,FALSE
"35",2.89709,0.8417615,0.01308927,0.5476245,0.32847033,0.2427175,1.7954125,0.8382188,0.1685779,2.5915975,0.5251802,0.472391,0.6478889,-93.6755060277247,-98.8012261124236,-129.353133154859,2.27644820438802,12.495835101395,16.005057791007,12.495835101395,0.229270681397249,0,16666909.6724006,0.257701,64656754.1763662,1e-04,1,0.202377080917358,72.0112161636353,"2_40_3",2,40,3,432,FALSE,TRUE,4,0.0693314853667373,6,FALSE
"36",2.862485,0.9708814,0.0269979,0.8192625,0.3744506,0.3685531,1.6525675,0.8610094,0.10733491,2.3581975,0.6829007,0.6784825,0.6388118,-94.6181399127557,-91.115352216241,-125.589013179392,2.28199796822995,12.3760466528176,16.6434907449694,12.3760466528176,0.230375897696054,0,18155353.2645579,0.280724,64656754.1763662,1e-04,1,0.224381923675537,72.2468802928925,"2_40_4",2,40,4,433,FALSE,TRUE,3,0.127857863865443,6,FALSE
"37",2.1971025,0.899725,0.1251165,0.9270475,0.34041408,0.3199966,1.7413725,0.9244455,0.1809358,2.5919725,0.5466086,0.5570575,0.6341606,-96.6593997121181,-82.9673780300566,-123.293415826396,2.27690125635279,12.1686581402553,17.2801386169257,12.1686581402553,0.291858918806849,0,24717098.9462502,0.38222,64656754.1763662,1e-04,1,0.274034023284912,72.8026881217957,"2_40_6",2,40,6,435,FALSE,TRUE,6,0.19157465447634,2,FALSE
"38",2.993565,0.9765724,0.1346346,1.0896175,0.36261724,0.3301033,1.7635175,0.9830222,0.1752232,2.62427,0.7887015,0.684782,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,1,0.191561937332153,73.7172601222992,"2_40_10",2,40,10,439,FALSE,TRUE,3,0.128822032243487,NA,NA
"39",2.3455925,0.9316324,0.0815709,0.670852,0.3790328,0.2787985,2.3260925,0.8784233,0.12890824,1.91972,0.777498,0.599253,0.6482801,-93.675496612755,-98.8012125402783,-129.353073949346,2.27644809119775,12.4958342517296,16.005054156312,12.4958342517296,0.225323718962262,0,25187946.9974026,0.389503,64656754.1763662,1e-04,1,0.194950103759766,74.8235802650452,"2_41_4",2,41,4,444,FALSE,TRUE,3,0.0689549785266598,6,FALSE
"40",2.6670875,0.9546862,0.0873174,0.943535,0.4051687,0.2915212,2.140065,0.9213074,0.153724,2.162975,0.8603171,0.6428685,0.6388586,-94.6181158024547,-91.1153269147086,-125.588979680269,2.28199768052481,12.3760449531391,16.6434885427942,12.3760449531391,0.249621087476114,0,22038960.7450984,0.340795,64656754.1763662,1e-04,1,0.189632892608643,76.0236041545868,"2_41_10",2,41,10,450,FALSE,TRUE,3,0.129342716807734,6,FALSE
"41",2.2635725,0.9925471,0.0415575,1.2272825,0.30879004,0.3271774,2.2846475,0.9672295,0.3169432,1.177535,0.7072446,0.5986325,0.6325325,-96.6593700475215,-82.967357656326,-123.293366896726,2.27690091054193,12.1686566639619,17.2801352156531,12.1686566639619,0.276263143716654,0,37273348.6783274,0.576438,64656754.1763662,1e-04,1,0.208328008651733,76.2421700954437,"2_41_11",2,41,11,451,FALSE,TRUE,3,0.189816984886063,NA,NA
"42",2.9890075,0.8498017,0.080007,0.951785,0.4732955,0.2397406,2.5381825,0.9404349,0.1653352,2.0355675,0.6109722,0.599525,0.632906,-96.6593438221924,-82.9673464978278,-123.293419847117,2.2769006048238,12.16865585541,17.28013889642,12.16865585541,0.302131100366614,0,25556001.0898385,0.395196,64656754.1763662,1e-04,1,0.313169002532959,76.6786301136017,"2_42_1",2,42,1,452,FALSE,TRUE,3,0.192904263749804,5,FALSE
"43",2.515975,0.790952,0.00881595,1.0875825,0.30801374,0.3735457,2.5577375,0.7132716,0.185173,2.20954,0.6696931,0.6223915,0.6435308,-93.4604642262618,-95.525536039328,-124.705494396138,2.27971119861046,12.2273101451358,16.5916164602358,12.2273101451358,0.276548016037172,0,14904154.9061337,0.230435,64656754.1763662,1e-04,1,0.388550043106079,77.8901572227478,"2_42_4",2,42,4,455,FALSE,TRUE,6,0.128035396017496,2,TRUE
"44",2.41227,0.9994855,0.2309655,1.6118875,0.303079482,0.306706,2.9896325,0.952764,0.3201358,0.8816925,0.7993107,0.597487,0.6333818,-96.6593678362041,-82.9673439365746,-123.293339339416,2.27690088476381,12.1686556698199,17.2801333000479,12.1686556698199,0.318957662091382,0,22547047.3624274,0.348654,64656754.1763662,1e-04,1,0.481981992721558,79.003139257431,"2_42_6",2,42,6,457,FALSE,TRUE,3,0.195368662651543,5,FALSE
"45",2.702905,0.9466915,0.0948954,1.2605775,0.36083322,0.2950048,2.79575,0.9023521,0.168277,1.17783,0.8750227,0.5959145,0.6400778,-94.6181267024102,-91.1153318736571,-125.588979286645,2.28199781059259,12.3760452862659,16.643488516918,12.3760452862659,0.273991221842633,0,7603521.0771641,0.11751,64656754.1763662,1e-04,1,0.26363205909729,79.6959590911865,"2_42_8",2,42,8,459,FALSE,TRUE,6,0.132257996893771,5,FALSE
"46",2.673965,0.9280659,0.00610191,0.8192625,0.3744506,0.3685531,1.6525675,0.8610094,0.10733491,2.3581975,0.6829007,0.6784825,0.6467759,-93.4604269022749,-95.5255207528324,-124.705502643483,2.2797107482214,12.2273091769323,16.591617004511,12.2273091769323,0.241733845929112,0,18155353.2645579,0.280724,64656754.1763662,1e-04,1,0.307517051696777,80.9593331813812,"2_43_1",2,43,1,463,FALSE,TRUE,2,0.123904416742368,6,FALSE
"47",2.4171725,0.934718,0.0301212,0.500365485,0.4052408,0.2350015,1.7092225,0.8362847,0.1593358,2.7871525,0.7583096,0.6124005,0.6513644,-93.6754821285751,-98.8012077421319,-129.353080030072,2.27644791706355,12.4958339513483,16.0050545296149,12.4958339513483,0.249984863275912,0,20427616.9545008,0.315871,64656754.1763662,1e-04,1,0.237079858779907,81.8010761737823,"2_43_4",2,43,4,466,FALSE,TRUE,6,0.0722073034690119,6,FALSE
"48",2.5102025,0.9803524,0.1019886,1.3498025,0.306156556,0.3596005,2.46275,0.9372016,0.3762016,1.35459,0.8029129,0.6135995,0.6355853,-94.6181608210449,-91.1153462592956,-125.588960967678,2.28199821772587,12.3760462526485,16.6434873126602,12.3760462526485,0.252945107854939,0,21117888.0848254,0.326548,64656754.1763662,1e-04,1,0.3315110206604,82.4580061435699,"2_43_6",2,43,6,468,FALSE,TRUE,6,0.129673322457606,5,FALSE
"49",2.993565,0.9765724,0.1346346,1.0896175,0.36261724,0.3301033,1.7635175,0.9576787,0.1583896,2.62427,0.7887015,0.684782,0.6363401,-94.6181249399914,-91.1153279852247,-125.588969949268,2.28199778956187,12.3760450250531,16.6434879030947,12.3760450250531,0.246478703001796,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,1,0.279559850692749,82.7575442790985,"2_43_7",2,43,7,469,FALSE,TRUE,5,0.129049897995838,6,FALSE
"50",2.6383325,0.8858909,0.0429825,0.57887425,0.3794388,0.2379277,1.6246475,0.8348182,0.1417177,2.41164,0.5235121,0.6475875,0.6474092,-93.4604541614763,-95.5255477571145,-124.70556233319,2.27971107715856,12.2273108873073,16.5916209436729,12.2273108873073,0.27119846022972,0,15923496.0049282,0.246202,64656754.1763662,1e-04,1,0.232758045196533,83.3004400730133,"2_43_9",2,43,9,471,FALSE,TRUE,5,0.127247278125694,5,FALSE
"51",2.3455925,0.9316324,0.0815709,0.670852,0.3790328,0.2787985,2.3260925,0.8784233,0.12890824,1.91972,0.7512473,0.6227595,0.656543,-93.7925569135565,-100.086133616544,-128.282634991263,2.27512576827008,12.3464177635162,15.9450205727209,12.3464177635162,0.226042821235759,0,6821511.18745663,0.105414,64656754.1763662,1e-04,1,0.232844114303589,84.051530122757,"2_44_1",2,44,1,474,FALSE,TRUE,2,0.0635563566993404,6,FALSE
"52",2.55106,0.9619795,0.06726,1.00584,0.32399159,0.3393763,2.0590975,0.9817622,0.3026935,1.536485,0.7011931,0.5929185,0.6420767,-93.4604319658578,-98.5583887605742,-130.353996330737,2.27971080932373,12.6166203727153,16.0604011621498,12.6166203727153,0.240053882595514,0,31700946.3615652,0.490245,64656754.1763662,1e-04,1,0.223615884780884,84.2860281467438,"2_44_2",2,44,2,475,FALSE,TRUE,6,0.0755848435365955,5,FALSE
"53",2.515975,0.9034966,0.06702,0.7541975,0.36482924,0.3735457,2.5577375,0.7132716,0.185173,2.20954,0.6696931,0.6223915,0.6435308,-93.4604379025073,-95.5255353820303,-124.705498847223,2.27971088096136,12.2273101035044,16.5916167539807,12.2273101035044,0.239098708545896,0,14904154.9061337,0.230435,64656754.1763662,1e-04,1,0.254966974258423,86.9262862205505,"2_45_1",2,45,1,485,FALSE,TRUE,2,0.123690831068068,6,FALSE
"54",2.87366,0.8797386,0.1101987,1.514865,0.30789348,0.2754595,2.47338,0.911744,0.3159364,1.744655,0.6660895,0.5977045,0.6333818,-96.659365724615,-82.967341259206,-123.29337153647,2.27690086014825,12.1686554758161,17.280135538178,12.1686554758161,0.298755895301356,0,22841529.4265492,0.353209,64656754.1763662,1e-04,1,0.221714973449707,87.4243443012238,"2_45_3",2,45,3,487,FALSE,TRUE,2,0.192452232800824,5,FALSE
"55",2.5665625,0.8895547,0.0546207,0.516681125,0.4240141,0.2187286,2.524185,0.9023521,0.213646,2.36509,0.8532058,0.6031135,0.6576557,-93.7925259025032,-100.086104846879,-128.282630707273,2.27512539612033,12.3464160065871,15.9450203085388,12.3464160065871,0.213107878573223,0,4219337.07529345,0.065164,64656754.1763662,1e-04,1,0.213572025299072,87.8658521175385,"2_45_5",2,45,5,489,FALSE,TRUE,1,0.0626207407266512,6,FALSE
"56",2.7565275,0.8835053,0.0138351,1.0312525,0.32143631,0.2832364,2.119615,0.9118952,0.1690678,2.9829825,0.7583915,0.6149115,0.6507956,-93.6754844835064,-98.8011915731945,-129.353048139814,2.27644794537541,12.4958329391142,16.0050525718347,12.4958329391142,0.242487713796032,0,10285279.6944719,0.158991,64656754.1763662,1e-04,1,0.249242067337036,88.4122531414032,"2_45_7",2,45,7,491,FALSE,TRUE,4,0.0709966693957009,6,FALSE
