"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"232","facebook_S",60,364.326191530704,1.20173229981987e-06,2.32054899064143,3.17688418761474e-07,364.326191530704,1.20173229981987e-06,2.32054899064143,3.17688418761474e-07,TRUE,0.6637022,-91.476336857026,-131.781322509401,-133.616207519467,2.19594034602204,15.2657102280561,15.3711467797185,15.2657102280561,0.232573836202161,0,1386439.01352808,0.0213452,64656754.1763662,1e-04,"2_37_10",2,37,10,406,6,1002234.0659765,6383.65647118789,6384.02267891894,0.366207731049144,0.431261284306029,0.0283915322926395,0.109203497716121,6.75570946294638e-05,0.000363514077099079,2750.92510303925,6,TRUE,0.000386944066391954,1.01569227207938e-05,0.000275147636154564,0.000499229869388651,0.00010759091644525
"233","(Intercept)",1214011.92396295,190599872.062184,0.538228247885124,1214011.92396295,0.159130189129561,190599872.062184,0.538228247885124,1214011.92396295,0.159130189129561,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"234","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"235","season",10,3742495.86530212,0.0105683019117752,23837.5532821791,0.00312457751633657,3742495.86530212,0.0105683019117752,23837.5532821791,0.00312457751633657,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"236","holiday",20,159779543.75295,0.451195811159714,6391181.75011799,0.837742974828237,159779543.75295,0.451195811159714,6391181.75011799,0.837742974828237,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"237","tv_S",30,434.506956279878,1.22698884968883e-06,2.76756023108203,3.62766109876343e-07,434.506956279878,1.22698884968883e-06,2.76756023108203,3.62766109876343e-07,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,7774236.44,49517.4295541401,99507.8999783875,49990.4704242473,0.460058190910267,0.220230475524517,0.16062074627959,9.29083345102273e-06,5.58906279263971e-05,17892.087405368,6,FALSE,6.23017246848166e-05,2.21835860723402e-06,3.77471218421596e-05,8.66885940269759e-05,0.458601459635302
"238","ooh_S",40,1436.49542345442,4.05646869798855e-06,9.14965237869055,1.1993176382798e-06,1436.49542345442,4.05646869798855e-06,9.14965237869055,1.1993176382798e-06,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,24719081.6,157446.379617834,161179.984299334,3733.6046814991,8.3492415883089,0.700248202805798,0.53101788960507,5.30291112985564e-05,5.81128153019414e-05,17207.9083555705,6,FALSE,6.58254911721504e-05,1.18998934575969e-06,5.26659876150578e-05,7.89195564816092e-05,0.429313823597765
"239","print_S",50,511.246566583863,1.44369112524873e-06,3.256347557859,4.26835348587153e-07,511.246566583863,1.44369112524873e-06,3.256347557859,4.26835348587153e-07,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,1804904.93333333,11496.2097664544,13456.2857312563,1960.0759648019,1.95942363906272,0.0511297893770449,0.188988470427811,0.00017044083909988,0.000283254013628121,3530.40010692622,6,FALSE,0.000292168806837491,8.73343791315235e-06,0.000195551054153999,0.000388228336947923,0.0695341868246751
"240","facebook_S",60,322.924366247207,9.11894714115774e-07,2.05684309711597,2.69606767934748e-07,322.924366247207,9.11894714115774e-07,2.05684309711597,2.69606767934748e-07,TRUE,0.6363401,-94.6181246933735,-91.1153274896359,-125.588970153432,2.28199778661901,12.3760449917609,16.6434879165161,12.3760449917609,0.243874645646067,0,5993780.61372128,0.0926108,64656754.1763662,1e-04,"2_38_2",2,38,2,409,3,1002234.0659765,6383.65647118789,6418.1066845335,34.4502133456126,0.229194604620211,0.0283915322926395,0.119372893687529,3.59033424894749e-05,0.000322204540046815,3103.61858915677,6,FALSE,0.000386944066391954,1.01569227207938e-05,0.000275147636154564,0.000499229869388651,0.0033743951077301
"241","(Intercept)",1154549.0530985,181264201.336465,0.525724998063578,1154549.0530985,0.152524729168653,181264201.336465,0.525724998063578,1154549.0530985,0.152524729168653,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"242","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"243","season",10,3742495.86530212,0.0108544523244651,23837.5532821791,0.00314912246357149,3742495.86530212,0.0108544523244651,23837.5532821791,0.00314912246357149,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"244","holiday",20,159779543.75295,0.463412520016553,6391181.75011799,0.844323818800286,159779543.75295,0.463412520016553,6391181.75011799,0.844323818800286,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"245","tv_S",30,510.037888724435,1.47927536758502e-06,3.2486489727671,4.29171288483183e-07,510.037888724435,1.47927536758502e-06,3.2486489727671,4.29171288483183e-07,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,7774236.44,49517.4295541401,80583.2298482152,31065.8002940751,1.16963222240776,0.220230475524517,0.184227883619765,2.36206166785968e-05,6.56061714434344e-05,15242.468475122,6,FALSE,6.23017246848166e-05,2.21835860723402e-06,3.77471218421596e-05,8.66885940269759e-05,0.468682005546064
"246","ooh_S",40,1422.17153899786,4.12475891032608e-06,9.05841744584621,1.19668598221648e-06,1422.17153899786,4.12475891032608e-06,9.05841744584621,1.19668598221648e-06,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,24719081.6,157446.379617834,159222.282727506,1775.90310967152,9.9138537139948,0.700248202805798,0.513694489303706,6.29665397074131e-05,5.75333486094344e-05,17381.2236584473,6,FALSE,6.58254911721504e-05,1.18998934575969e-06,5.26659876150578e-05,7.89195564816092e-05,0.408893445848386
"247","print_S",50,418.761838587288,1.21454520615326e-06,2.66727285724387,3.52367072735636e-07,418.761838587288,1.21454520615326e-06,2.66727285724387,3.52367072735636e-07,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,1804904.93333333,11496.2097664544,12869.7903716296,1373.58060517523,0.726484345920712,0.0511297893770449,0.151258580919543,6.31933794423772e-05,0.000232013238400269,4310.09888442143,6,FALSE,0.000292168806837491,8.73343791315235e-06,0.000195551054153999,0.000388228336947923,0.012491253647666
"248","facebook_S",60,417.54497945657,1.21101591984397e-06,2.65952216214376,3.51343146841936e-07,417.54497945657,1.21101591984397e-06,2.65952216214376,3.51343146841936e-07,TRUE,0.6463025,-93.4604048330913,-95.5254982763454,-124.705484976274,2.27971048191222,12.2273077533348,16.5916158385813,12.2273077533348,0.24720992231714,0,15458660.4306064,0.239012,64656754.1763662,1e-04,"2_38_7",2,38,7,414,2,1002234.0659765,6383.65647118789,6383.65772033582,0.00124914792559139,0.701258351557661,0.0283915322926395,0.150819046156986,0.000109852144256624,0.000416614235767118,2400.30203998835,6,FALSE,0.000386944066391954,1.01569227207938e-05,0.000275147636154564,0.000499229869388651,2.52515018354436e-06
"249","(Intercept)",1214012.56416439,190599972.57381,0.538228479638756,1214012.56416439,0.159130268493632,190599972.57381,0.538228479638756,1214012.56416439,0.159130268493632,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"250","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"251","season",10,3742495.86530212,0.0105683008892137,23837.5532821791,0.00312457742695219,3742495.86530212,0.0105683008892137,23837.5532821791,0.00312457742695219,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"252","holiday",20,159779543.75295,0.451195767503176,6391181.75011799,0.837742950863033,159779543.75295,0.451195767503176,6391181.75011799,0.837742950863033,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"253","tv_S",30,418.277665296551,1.18115941371518e-06,2.66418895093344,3.49216404833185e-07,418.277665296551,1.18115941371518e-06,2.66418895093344,3.49216404833185e-07,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,7774236.44,49517.4295541401,88422.6081214053,38905.1785672651,0.696636027290805,0.220230475524517,0.158502999257757,1.4068501405735e-05,5.38030542966803e-05,18586.3054258186,6,FALSE,6.23017246848166e-05,2.21835860723402e-06,3.77471218421596e-05,8.66885940269759e-05,0.459755706954509
"254","ooh_S",40,1377.36146056997,3.88948201211576e-06,8.77300293356666,1.14994716984234e-06,1377.36146056997,3.88948201211576e-06,8.77300293356666,1.14994716984234e-06,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,24719081.6,157446.379617834,160121.239452469,2674.85983463487,8.81564672490026,0.700248202805798,0.521940186329583,5.5991422262603e-05,5.57205758230907e-05,17946.6917781851,6,FALSE,6.58254911721504e-05,1.18998934575969e-06,5.26659876150578e-05,7.89195564816092e-05,0.430068288314425
"255","print_S",50,444.779722003387,1.25599762851659e-06,2.83299185989419,3.71342742746268e-07,444.779722003387,1.25599762851659e-06,2.83299185989419,3.71342742746268e-07,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,1804904.93333333,11496.2097664544,13175.4349137545,1679.22514730019,1.10602710625582,0.0511297893770449,0.168545743164618,9.62079788664942e-05,0.000246428337464821,4057.97486720761,6,FALSE,0.000292168806837491,8.73343791315235e-06,0.000195551054153999,0.000388228336947923,0.0297086892135365
"256","facebook_S",60,398.507022651629,1.12532979953129e-06,2.53826129077471,3.32710066296543e-07,398.507022651629,1.12532979953129e-06,2.53826129077471,3.32710066296543e-07,TRUE,0.6388586,-94.6181180068056,-91.1153275718487,-125.588981662906,2.28199770682905,12.3760449972837,16.6434886731294,12.3760449972837,0.253822945384035,0,22038960.7450984,0.340795,64656754.1763662,1e-04,"2_39_2",2,39,2,420,5,1002234.0659765,6383.65647118789,6392.76340945676,9.10693826886927,0.470485702285324,0.0283915322926395,0.151011071248042,7.37016010195446e-05,0.000397618716206134,2514.97215609332,6,FALSE,0.000386944066391954,1.01569227207938e-05,0.000275147636154564,0.000499229869388651,0.0020865422431413
"257","(Intercept)",1294757.26412762,203276890.468036,0.554186709346687,1294757.26412762,0.167936616787058,203276890.468036,0.554186709346687,1294757.26412762,0.167936616787058,TRUE,0.6325325,-96.6593700475215,-82.967357656326,-123.293366896726,2.27690091054193,12.1686566639619,17.2801352156531,12.1686566639619,0.276263143716654,0,37273348.6783274,0.576438,64656754.1763662,1e-04,"2_39_3",2,39,3,421,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"258","trend",0,0,0,0,0,0,0,0,0,TRUE,0.6325325,-96.6593700475215,-82.967357656326,-123.293366896726,2.27690091054193,12.1686566639619,17.2801352156531,12.1686566639619,0.276263143716654,0,37273348.6783274,0.576438,64656754.1763662,1e-04,"2_39_3",2,39,3,421,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"259","season",10,3742495.86530212,0.0102030361816337,23837.5532821791,0.00309185216534597,3742495.86530212,0.0102030361816337,23837.5532821791,0.00309185216534597,TRUE,0.6325325,-96.6593700475215,-82.967357656326,-123.293366896726,2.27690091054193,12.1686566639619,17.2801352156531,12.1686566639619,0.276263143716654,0,37273348.6783274,0.576438,64656754.1763662,1e-04,"2_39_3",2,39,3,421,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"260","holiday",20,159779543.75295,0.435601407368468,6391181.75011799,0.828968850087268,159779543.75295,0.435601407368468,6391181.75011799,0.828968850087268,TRUE,0.6325325,-96.6593700475215,-82.967357656326,-123.293366896726,2.27690091054193,12.1686566639619,17.2801352156531,12.1686566639619,0.276263143716654,0,37273348.6783274,0.576438,64656754.1763662,1e-04,"2_39_3",2,39,3,421,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
