"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","tv_S","ooh_S","print_S","facebook_S","cluster","top_sol"
"33","3_19_9",0,0.188429091135145,1.29361229454321,1.58944650217323,0.237694634556851,0.0220738168797055,0.904341685923493,0.159296788396058,0.263854963053882,8,FALSE
"34","3_20_11",0,0.439783198629334,0.751242159943432,0.590005555162403,0.0914462619248539,0.252345329965864,0.449507657143679,0.387392105279713,0.879200380203621,1,FALSE
"35","3_20_2",0,0.176501780642227,1.29081632728369,1.56660373952805,0.234204241397685,0,0.985924015958517,0.0987403696175105,0.306536752264911,7,FALSE
"36","3_21_11",0,0.184768355933034,1.26810758392257,1.53460782847074,0.229552107765482,0.33249389534666,0.675666167677315,0.00622595239167169,0,4,FALSE
"37","3_21_4",0,0.397402444745928,0.795686454375889,0.752967199985128,0.118856642068892,0.860724134464746,0.560048171017995,0.303151881600369,0.127145856690132,11,FALSE
"38","3_22_4",0,0.215992090890986,1.24134252259977,1.50089095078188,0.225050950256415,0.0675143932032098,0.744158786846869,0.186877467578986,0.241714838681614,8,FALSE
"39","3_22_6",0,0.191819598952985,1.29361175821982,1.58944573232553,0.237694523676844,0.207344546283165,0.904341685923493,0.159296788396058,0.263854963053882,7,FALSE
"40","3_24_1",0,0.300833885888605,0.795685942915552,0.752965846132989,0.118856467157501,0.545067357272216,0.582910606689518,0.113582465519529,0.101536304151156,5,TRUE
"41","3_24_6",0,0.422083915201143,0.660311037068195,0.588616729809089,0.101473135262159,0.203885355435787,0.203371951442969,0.344958551506607,0.218409126922736,2,FALSE
"42","3_24_9",0,0.176007081859683,1.3125986794987,1.63287690444122,0.235752404115127,0.0307900195437663,0.914704293062463,0.220580614431308,0.117378033720687,8,FALSE
"43","3_25_1",0,0.24739937999147,1.24134222840164,1.50089097118659,0.225050892744803,0.117185225614006,0.744158786846869,0.297548313779805,0.241714838681614,3,FALSE
"44","3_25_2",0,0.153667700983261,1.32193778875008,1.64831897335704,0.237824442601267,0.220093820098723,0.908916302796797,0.0343108878950959,0.210462488799895,7,FALSE
"45","3_25_7",0,0.183475443794051,1.29081663341937,1.5666036305134,0.234204298322978,0,0.663866427235714,0.0731454385123543,0.174256526116346,8,FALSE
"46","3_26_11",0,0.22774612438682,1.25652775353129,1.51555854932631,0.226871211368818,0.0693802445796575,0.873886185743441,0.159716503132571,0.441190153816553,6,FALSE
"47","3_26_9",0,0.284688070380322,0.795686214590143,0.75296693442705,0.118856631303078,0.240800252485101,0.669625497519437,0.418713953775794,0.0827639416109392,3,FALSE
"48","3_27_11",0,0.174599975795301,1.29361233969212,1.58944656796106,0.237694657111792,0.0220738168797055,0.904341685923493,0.159296788396058,0.194517755022845,8,FALSE
"49","3_27_2",0,0.245064243481855,1.25422055317539,1.5117659926691,0.226338065015621,0.0509640285423423,0.642348756548557,0.252005100917585,0.188831681039127,3,FALSE
"50","3_27_6",0,0.159643692368874,1.29321667197802,1.60083074678527,0.231459570827476,0.251720881602332,0.721033709683709,0.0383051898070367,0.019517194455451,4,FALSE
"51","3_28_8",0,0.273813547667593,0.873903385024536,0.904868295124578,0.144046407249719,0.139604064293637,0.659344565566593,0.318726757243158,0.248745752879185,3,FALSE
"52","3_29_6",0,0.306702197695585,0.795685991516335,0.752965852140686,0.118856473038828,0.561696841227571,0.565858509279001,0.0876922220189678,0.101536304151156,5,FALSE
"53","3_30_1",0,0.464965093408932,0.612001821964459,0.454081925431215,0.0748129119060439,1,0.598238971013881,0.473165774548462,0.902247502843866,10,TRUE
"54","3_30_10",0,0.16825226447489,1.31738171992067,1.55667618164005,0.237893608810001,0.00602778382261058,0.881949425308157,0.136172054071202,0.172942999998331,8,FALSE
"55","3_30_8",0,0.180249040620246,1.29361243147046,1.58944671362805,0.237694647469609,0.0220738168797055,0.718481705367534,0.078734010498975,0.194517755022845,8,FALSE
"56","3_32_6",0,0.191640313952675,1.26363994921481,1.52725588206062,0.228516846305823,0.164207699981424,0.881773135168297,0.119400871103989,0.304230880368736,7,FALSE
"57","3_32_8",0,0.455589519329674,0.605130967534174,0.473067832616772,0.0810367406212853,0.503456844842847,0.203371951442969,0.316470379234934,0.169054368214425,2,FALSE
"58","3_32_9",0,0.420592074001995,0.612001324736932,0.454082215472728,0.0748129376966792,1,0.63037688056456,0.456033621126125,0.267167467548453,11,TRUE
