"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"1","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"2","trend",1.00177822366465,280418378.991965,0.974159232061386,1786104.32478959,0.862232896407949,280418378.991965,0.974159232061386,1786104.32478959,0.862232896407949,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"3","season",0.963016909993979,360408.68038685,0.00125204148378581,2295.5966903621,0.00110818777819632,360408.68038685,0.00125204148378581,2295.5966903621,0.00110818777819632,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"4","holiday",0.885847813567371,7077017.97431713,0.0245852016544998,283080.718972685,0.136655795996584,7077017.97431713,0.0245852016544998,283080.718972685,0.136655795996584,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"5","tv_S",10,435.875886878302,1.51421073312605e-06,2.7762795342567,1.34023500802075e-06,435.875886878302,1.51421073312605e-06,2.7762795342567,1.34023500802075e-06,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,7774236.44,49517.4295541401,88185.3442508307,38667.9146966906,1.26779788368653,0.220230475524517,0.429587662322214,2.56030633072417e-05,5.60667134634127e-05,17835.8947444381,10,FALSE,4.62691141650846e-05,2.04356551237668e-06,3.21882759734487e-05,6.04630991060562e-05,0.597244910324623
"6","ooh_S",10,197.947731936083,6.87660385258388e-07,1.26081357921072,6.08651425980618e-07,197.947731936083,6.87660385258388e-07,1.26081357921072,6.08651425980618e-07,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,24719081.6,157446.379617834,158911.42450238,1465.0448845459,1.19490641112242,0.700248202805798,0.195092011245275,7.58929112262081e-06,8.00789184401102e-06,124876.81146042,10,FALSE,9.53094011145521e-06,7.2627007731018e-07,4.47000681443764e-06,1.45186976237516e-05,0.282652687401288
"7","print_S",10,232.126817664779,8.06396796280082e-07,1.47851476219605,7.13745579189719e-07,232.126817664779,8.06396796280082e-07,1.47851476219605,7.13745579189719e-07,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,1804904.93333333,11496.2097664544,17851.5523354777,6355.34256902332,1.11801821898095,0.0511297893770449,0.228778007604603,9.72510280947808e-05,0.000128608888688715,7775.51233196953,10,FALSE,8.30426206238672e-05,7.16810287522393e-06,3.33619565230688e-05,0.00013254000575408,0.267032549944028
"8","facebook_S",10,148.687378122159,5.16532413493675e-07,0.947053363835411,4.57185257109153e-07,148.687378122159,5.16532413493675e-07,0.947053363835411,4.57185257109153e-07,TRUE,0.6150938,0.891662644291104,0.857786097979116,0.918835045137754,0.0715018534855693,0.551740133482357,0.455930296857377,0.551740133482357,0.586968233666956,0,30756.599015521,0.000375728,64656754.1763662,1e-04,"1_11_4",1,11,4,114,4,1002234.0659765,6383.65647118789,6417.84907213506,34.1926009471681,0.349324781023884,0.0283915322926395,0.146542318827908,5.47217386462653e-05,0.000148355941161599,6740.54569146466,10,FALSE,0.000194287428550313,8.21394782259378e-06,0.000137490016299871,0.000251138402171386,0.0190089858000162
"9","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"10","trend",1.01453152875202,283988292.027514,0.984392321772047,1808842.62437907,0.91350639901075,283988292.027514,0.984392321772047,1808842.62437907,0.91350639901075,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"11","season",0.700007516877514,261977.52375945,0.000908096108556019,1668.64664814936,0.000842704263061878,261977.52375945,0.000908096108556019,1668.64664814936,0.000842704263061878,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"12","holiday",0.530707857782526,4239812.96912987,0.0146965190105676,169592.518765195,0.0856480541913023,4239812.96912987,0.0146965190105676,169592.518765195,0.0856480541913023,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"13","tv_S",10,384.574168315817,1.33305445706643e-06,2.44951699564215,1.23706143356325e-06,384.574168315817,1.33305445706643e-06,2.44951699564215,1.23706143356325e-06,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,7774236.44,49517.4295541401,71409.3182001606,21891.8886460205,1.97255335520855,0.220230475524517,0.435196570373382,3.98355361530195e-05,4.94677736243145e-05,20215.1810508908,10,FALSE,4.62691141650846e-05,2.04356551237668e-06,3.21882759734487e-05,6.04630991060562e-05,0.591654420929002
"14","ooh_S",10,208.777661029688,7.23688730291883e-07,1.32979401929738,6.71576028573176e-07,208.777661029688,7.23688730291883e-07,1.32979401929738,6.71576028573176e-07,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,24719081.6,157446.379617834,158650.122664203,1203.74304636815,0.975955545184946,0.700248202805798,0.236259555467808,6.19865345620431e-06,8.44601204883309e-06,118399.073339963,10,FALSE,9.53094011145521e-06,7.2627007731018e-07,4.47000681443764e-06,1.45186976237516e-05,0.154952198707301
"15","print_S",10,102.238367883511,3.54390188470458e-07,0.651199795436377,3.28870611598854e-07,102.238367883511,3.54390188470458e-07,0.651199795436377,3.28870611598854e-07,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,1804904.93333333,11496.2097664544,12895.3969454413,1399.18717898693,0.243106136074454,0.0511297893770449,0.115696244649842,2.11466336308364e-05,5.66447384542826e-05,17653.8903221716,10,FALSE,8.30426206238672e-05,7.16810287522393e-06,3.33619565230688e-05,0.00013254000575408,0.0200084053674836
"16","facebook_S",10,188.089028427259,6.51975453183187e-07,1.1980192893456,6.05026812286222e-07,188.089028427259,6.51975453183187e-07,1.1980192893456,6.05026812286222e-07,TRUE,0.6447491,0.806857587867504,0.712761532044466,0.83356010934494,0.102572970641444,0.663697881055868,0.600730377291758,0.663697881055868,0.547438367069648,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_26_3",1,26,3,278,6,1002234.0659765,6383.65647118789,6585.94575384401,202.289282656123,0.578313677464524,0.0283915322926395,0.212847629508968,9.05928569425211e-05,0.000187669761797609,5328.50892131702,10,FALSE,0.000194287428550313,8.21394782259378e-06,0.000137490016299871,0.000251138402171386,0.100855627313633
"17","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"18","trend",1.00456543615799,281198577.234277,0.979234243490538,1791073.74034571,0.887065924516326,281198577.234277,0.979234243490538,1791073.74034571,0.887065924516326,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"19","season",0.831904403737907,311339.879131574,0.00108419706105355,1983.05655497818,0.000982149342422015,311339.879131574,0.00108419706105355,1983.05655497818,0.000982149342422015,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"20","holiday",0.707338330619198,5650909.78726543,0.019678493486672,226036.391490617,0.111949148756576,5650909.78726543,0.019678493486672,226036.391490617,0.111949148756576,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"21","tv_S",10,309.242226105609,1.07689228129901e-06,1.96969570767904,9.7553210936524e-07,309.242226105609,1.07689228129901e-06,1.96969570767904,9.7553210936524e-07,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,7774236.44,49517.4295541401,103379.169782386,53861.740228246,1.11663537458727,0.220230475524517,0.351241265886573,2.25503501421936e-05,3.97778262202697e-05,25139.6341887186,10,FALSE,4.62691141650846e-05,2.04356551237668e-06,3.21882759734487e-05,6.04630991060562e-05,0.666637218123752
"22","ooh_S",10,201.689870553017,7.02356426384557e-07,1.28464885702559,6.36248636985927e-07,201.689870553017,7.02356426384557e-07,1.28464885702559,6.36248636985927e-07,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,24719081.6,157446.379617834,161913.109768111,4466.73015027674,0.623228856650001,0.700248202805798,0.229081928240123,3.95835622364102e-06,8.15927848035493e-06,122559.856537278,10,FALSE,9.53094011145521e-06,7.2627007731018e-07,4.47000681443764e-06,1.45186976237516e-05,0.258091403151426
"23","print_S",10,154.539199628066,5.38160888742137e-07,0.984326112280678,4.8750765149808e-07,154.539199628066,5.38160888742137e-07,0.984326112280678,4.8750765149808e-07,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,1804904.93333333,11496.2097664544,16609.3421360605,5113.13236960613,0.528117453370269,0.0511297893770449,0.175527594630375,4.59383974456784e-05,8.56217946851419e-05,11679.2693224583,10,FALSE,8.30426206238672e-05,7.16810287522393e-06,3.33619565230688e-05,0.00013254000575408,0.166257256966117
"24","facebook_S",10,214.955510412816,7.48552139536068e-07,1.36914337842558,6.78096277903145e-07,214.955510412816,7.48552139536068e-07,1.36914337842558,6.78096277903145e-07,TRUE,0.6255512,0.867977318324068,0.80800357750072,0.903286804779577,0.0816473883642454,0.612581364171218,0.479365290393584,0.612581364171218,0.548805680962988,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_26_6",1,26,6,281,5,1002234.0659765,6383.65647118789,6471.58475719355,87.9282860056574,0.485447325071945,0.0283915322926395,0.244149211242929,7.60453397301329e-05,0.000214476356082927,4662.51860234584,10,FALSE,0.000194287428550313,8.21394782259378e-06,0.000137490016299871,0.000251138402171386,0.0342667137051121
"25","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"26","trend",1.00456549675752,281198594.197333,0.979234304491267,1791073.84839065,0.887065966765021,281198594.197333,0.979234304491267,1791073.84839065,0.887065966765021,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"27","season",0.831904433718041,311339.890351627,0.00108419710226188,1983.05662644348,0.000982149365346654,311339.890351627,0.00108419710226188,1983.05662644348,0.000982149365346654,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"28","holiday",0.707338439447843,5650910.65669499,0.0196784965531079,226036.4262678,0.111949164559307,5650910.65669499,0.0196784965531079,226036.4262678,0.111949164559307,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"29","tv_S",10,309.242226105609,1.0768922834207e-06,1.96969570767904,9.75532096979242e-07,309.242226105609,1.0768922834207e-06,1.96969570767904,9.75532096979242e-07,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,7774236.44,49517.4295541401,103379.169782386,53861.740228246,1.11663537458727,0.220230475524517,0.358742467818275,2.25503501421936e-05,3.97778262202697e-05,25139.6341887186,10,FALSE,4.62691141650846e-05,2.04356551237668e-06,3.21882759734487e-05,6.04630991060562e-05,0.666637218123752
"30","ooh_S",10,183.280398980552,6.3824804862522e-07,1.16739107630925,5.7817431404607e-07,183.280398980552,6.3824804862522e-07,1.16739107630925,5.7817431404607e-07,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,24719081.6,157446.379617834,161913.109768111,4466.73015027674,0.444577234138273,0.700248202805798,0.212617996775599,2.82367390864994e-06,7.41453108761742e-06,134870.295664421,10,FALSE,9.53094011145521e-06,7.2627007731018e-07,4.47000681443764e-06,1.45186976237516e-05,0.218079280160572
"31","print_S",10,154.539199628066,5.38160889802422e-07,0.984326112280678,4.87507645308362e-07,154.539199628066,5.38160889802422e-07,0.984326112280678,4.87507645308362e-07,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,1804904.93333333,11496.2097664544,16609.3421360605,5113.13236960613,0.528117453370269,0.0511297893770449,0.17927620864526,4.59383974456784e-05,8.56217946851419e-05,11679.2693224583,10,FALSE,8.30426206238672e-05,7.16810287522393e-06,3.33619565230688e-05,0.00013254000575408,0.166257256966117
"32","facebook_S",10,214.955510412816,7.48552141010865e-07,1.36914337842558,6.78096269293588e-07,214.955510412816,7.48552141010865e-07,1.36914337842558,6.78096269293588e-07,TRUE,0.6255512,0.867977334428782,0.808003590421542,0.903286837481663,0.0816473833843894,0.612581343558711,0.479365209348561,0.612581343558711,0.567643222952599,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_29_3",1,29,3,311,5,1002234.0659765,6383.65647118789,6471.58475719355,87.9282860056574,0.485447325071945,0.0283915322926395,0.249363326760866,7.60453397301329e-05,0.000214476356082927,4662.51860234584,10,FALSE,0.000194287428550313,8.21394782259378e-06,0.000137490016299871,0.000251138402171386,0.0342667137051121
"33","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"34","trend",1.01453144391685,283988268.280402,0.984392247163351,1808842.47312358,0.913506335237337,283988268.280402,0.984392247163351,1808842.47312358,0.913506335237337,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"35","season",0.700007402110868,261977.48080808,0.00090809596678208,1668.64637457376,0.000842704136536386,261977.48080808,0.00090809596678208,1668.64637457376,0.000842704136536386,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"36","holiday",0.530707809556062,4239812.58384975,0.0146965177901165,169592.50335399,0.0856480475909551,4239812.58384975,0.0146965177901165,169592.50335399,0.0856480475909551,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,FALSE,NA,NA,NA,NA,NA
"37","tv_S",10,384.574168315817,1.33305446750213e-06,2.44951699564215,1.23706145064505e-06,384.574168315817,1.33305446750213e-06,2.44951699564215,1.23706145064505e-06,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,7774236.44,49517.4295541401,71409.3182001606,21891.8886460205,1.97255335520855,0.220230475524517,0.424664097039344,3.98355361530195e-05,4.94677736243145e-05,20215.1810508908,10,FALSE,4.62691141650846e-05,2.04356551237668e-06,3.21882759734487e-05,6.04630991060562e-05,0.591654420929002
"38","ooh_S",10,208.777661029688,7.23688735957218e-07,1.32979401929738,6.71576037846544e-07,208.777661029688,7.23688735957218e-07,1.32979401929738,6.71576037846544e-07,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,24719081.6,157446.379617834,158650.122664203,1203.74304636815,0.975955545184946,0.700248202805798,0.230541685343644,6.19865345620431e-06,8.44601204883309e-06,118399.073339963,10,FALSE,9.53094011145521e-06,7.2627007731018e-07,4.47000681443764e-06,1.45186976237516e-05,0.154952198707301
"39","print_S",10,102.238367883511,3.54390191244771e-07,0.651199795436377,3.2887061614002e-07,102.238367883511,3.54390191244771e-07,0.651199795436377,3.2887061614002e-07,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,1804904.93333333,11496.2097664544,12895.3969454413,1399.18717898693,0.243106136074454,0.0511297893770449,0.112896205093976,2.11466336308364e-05,5.66447384542826e-05,17653.8903221716,10,FALSE,8.30426206238672e-05,7.16810287522393e-06,3.33619565230688e-05,0.00013254000575408,0.0200084053674836
"40","facebook_S",10,210.005945691884,7.2794635514021e-07,1.33761748848334,6.75527066623842e-07,210.005945691884,7.2794635514021e-07,1.33761748848334,6.75527066623842e-07,TRUE,0.6447491,0.80685762781382,0.712761554647426,0.833560048798731,0.102572960034212,0.663697854942483,0.600730486556261,0.663697854942483,0.554659621532317,0,796938.287889884,0.0122269,64656754.1763662,1e-04,"1_31_8",1,31,8,338,6,1002234.0659765,6383.65647118789,6663.64076120334,279.984290015448,0.658701178149313,0.0283915322926395,0.231898012523036,0.000103185561616968,0.000209537824367675,4772.40805099373,10,FALSE,0.000194287428550313,8.21394782259378e-06,0.000137490016299871,0.000251138402171386,0.125094529057389
"41","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.6255512,0.867977297495498,0.808003373216559,0.903286662077849,0.0816473948047988,0.612581690064366,0.479365644048688,0.612581690064366,0.443071527922011,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_34_8",1,34,8,371,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"42","trend",1.00456575561647,281198666.65729,0.979234583463107,1791074.30991905,0.887066226564127,281198666.65729,0.979234583463107,1791074.30991905,0.887066226564127,TRUE,0.6255512,0.867977297495498,0.808003373216559,0.903286662077849,0.0816473948047988,0.612581690064366,0.479365644048688,0.612581690064366,0.443071527922011,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_34_8",1,34,8,371,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"43","season",0.831904927042782,311340.074978208,0.00108419777469366,1983.05780240897,0.000982149982331542,311340.074978208,0.00108419777469366,1983.05780240897,0.000982149982331542,TRUE,0.6255512,0.867977297495498,0.808003373216559,0.903286662077849,0.0816473948047988,0.612581690064366,0.479365644048688,0.612581690064366,0.443071527922011,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_34_8",1,34,8,371,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"44","holiday",0.707338360182679,5650910.02344741,0.0196784948832706,226036.400937896,0.11194915595388,5650910.02344741,0.0196784948832706,226036.400937896,0.11194915595388,TRUE,0.6255512,0.867977297495498,0.808003373216559,0.903286662077849,0.0816473948047988,0.612581690064366,0.479365644048688,0.612581690064366,0.443071527922011,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_34_8",1,34,8,371,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"45","tv_S",10,211.675623850377,7.37130420333887e-07,1.34825238121259,6.67749599017144e-07,211.675623850377,7.37130420333887e-07,1.34825238121259,6.67749599017144e-07,TRUE,0.6255512,0.867977297495498,0.808003373216559,0.903286662077849,0.0816473948047988,0.612581690064366,0.479365644048688,0.612581690064366,0.443071527922011,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_34_8",1,34,8,371,3,7774236.44,49517.4295541401,103379.169782386,53861.740228246,0.637003443642706,0.220230475524517,0.270617909053581,1.28642267859691e-05,2.72278345898079e-05,36727.1218980568,1,FALSE,2.28317624641964e-05,8.43684944000395e-07,1.71983644438091e-05,2.84837766749823e-05,0.622935421353831
"46","ooh_S",10,264.370512403418,9.20632916473955e-07,1.68388861403451,8.33980315910734e-07,264.370512403418,9.20632916473955e-07,1.68388861403451,8.33980315910734e-07,TRUE,0.6255512,0.867977297495498,0.808003373216559,0.903286662077849,0.0816473948047988,0.612581690064366,0.479365644048688,0.612581690064366,0.443071527922011,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_34_8",1,34,8,371,3,24719081.6,157446.379617834,160162.035784949,2715.65616711465,1.04045017884812,0.700248202805798,0.337985989981573,6.60828265072575e-06,1.06949973579689e-05,93501.6593767454,1,FALSE,1.26537725620055e-05,4.48354522359729e-07,9.65076883156158e-06,1.5648109007562e-05,0.223562007905255
"47","print_S",10,96.7422039565581,3.36891041912937e-07,0.616192381888905,3.05181894471178e-07,96.7422039565581,3.36891041912937e-07,0.616192381888905,3.05181894471178e-07,TRUE,0.6255512,0.867977297495498,0.808003373216559,0.903286662077849,0.0816473948047988,0.612581690064366,0.479365644048688,0.612581690064366,0.443071527922011,0,332782.188100209,0.00504741,64656754.1763662,1e-04,"1_34_8",1,34,8,371,3,1804904.93333333,11496.2097664544,15293.4973795613,3797.28761310697,0.121511899081291,0.0511297893770449,0.123680622623152,1.05697357259311e-05,5.35996119074775e-05,18656.8515034433,1,FALSE,7.30813967068061e-05,7.15326295537304e-06,2.51153637877439e-05,0.000120799803605514,0.0497810946358798
