"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","tv_S","ooh_S","print_S","facebook_S","cluster","top_sol"
"44","3_69_9",0,0.159768350463432,1.27942732785671,1.49574702351892,0.227035187463353,0.0295250034026332,0.0968758634131623,0.0074360772515481,0.0728760127633234,2,FALSE
"45","3_70_2",0,0.240934036158111,0.76066450549965,0.690809201838206,0.106850196469546,0.41576830150753,0.798767090249844,0.335501246845987,0.674820336513991,4,FALSE
"46","3_71_2",0,0.311675023553655,0.528303644727368,0.438207837000446,0.0764498253476049,0.368039095285872,0.37401428893781,0.306968880165031,0.176011685422148,3,FALSE
"47","3_71_5",0,0.228098065979215,0.838421948368555,0.81832238540654,0.123102377992597,0.429468782883807,0.808875264397239,0.413982098255137,0.559963955723807,4,FALSE
"48","3_71_6",0,0.159542570942943,1.28362015480413,1.56205725821779,0.231794563987297,0.0165490763951638,0.0457735338448198,0.0107670524408122,0.0328222654461954,2,FALSE
"49","3_72_2",0,0.179155983129546,1.19363779666964,1.42110349292122,0.208595824628397,0.126663917695237,0.332963752909719,0.172872537558855,0.181747890133547,2,FALSE
"50","3_74_3",0,0.223233388001243,1.06307274503462,1.1968441425553,0.17531965457865,0.321183536667223,0.514598984486454,0.215674295711448,0.317179824303368,3,FALSE
"51","3_75_2",0,0.199087849715213,1.06670442874503,1.21499244807982,0.17689237880238,0.275893866793515,0.575461117709684,0.308984602419404,0.317816496764477,3,FALSE
"52","3_75_3",0,0.169351930858982,1.13239403033838,1.25836884115666,0.188239661618503,0.204656015934311,0.521560703842393,0.114777352716525,0.341783031626411,3,FALSE
"53","3_75_6",0,0.300898663900598,0.692619224794555,0.631476431050789,0.0996040385893683,0.489122136769009,0.593515179202055,0.430205369568415,0.425402540863358,3,FALSE
"54","3_76_11",0,0.149184189506028,1.24815381334991,1.51482017301096,0.224615377080723,0.0523299158898055,0.143066307531813,0.0263113646169497,0.0858021235432307,2,FALSE
"55","3_76_7",0,0.266280397889051,0.728505701398557,0.6719981069825,0.10538765439343,0.49769714351834,0.683168156927859,0.402004471424567,0.436537447384611,4,FALSE
"56","3_77_11",0,0.174328046865232,1.13211728558953,1.25935675375404,0.18894050678537,0.20552193319749,0.450578490413472,0.11473883105987,0.280172994181024,3,FALSE
"57","3_77_7",0,0.192606170476234,1.19778655837318,1.41904530587104,0.20948912679801,0.114984192603826,0.259160087467646,0.118240584529985,0.168860233710927,2,FALSE
"58","3_79_4",0,0.377787566046775,0.539219910773711,0.452529087196895,0.0791610948688973,0.437357684319519,0.358151325400604,0.469232902709519,0.150745750446842,3,FALSE
"59","3_79_6",0,0.423296726136809,0.497641368881903,0.424085317086481,0.0748641568561237,0.343691291698328,0.214919657812376,0.387924174055943,0.0529839096728339,3,FALSE
"60","3_79_7",0,0.238613945619297,1.0307170197994,1.10878044458732,0.164678797673058,0.310394917815107,0.549477113595607,0.272024096817597,0.418631515063777,3,FALSE
"61","3_79_8",0,0.140787755779934,1.26771915483372,1.48158944692535,0.224265968077495,0.0545525338070418,0.147990715486166,0.0289778575606261,0.0797283417260695,2,FALSE
"62","3_79_9",0,0.277109041010889,0.673561155369508,0.593605815063452,0.0966766246687049,0.433759042911618,0.553524919408876,0.332949339159328,0.361350340236656,3,FALSE
"63","3_80_4",0,0.168682153363105,1.1936052719068,1.42089395408422,0.208601179210853,0.126676553141071,0.352793036585088,0.172959343382169,0.181708596004514,2,FALSE
"64","3_80_5",0,0.199718273512682,0.762784809827027,0.729568467960646,0.110665596527047,0.534283045315848,0.987397520040152,0.420679018045831,0.537781884302235,4,FALSE
"65","3_80_7",0,0.197710628655585,1.16534852872869,1.37476469559363,0.201549499259047,0.171700187335658,0.346012329618868,0.183174199022841,0.193204106904081,2,FALSE
"66","3_80_8",0,0.207819952127977,1.12385224359669,1.25042626634896,0.187120920744694,0.275173248442768,0.446121743138271,0.110477340622189,0.277083023364927,3,FALSE
"67","3_81_5",0,0.244233616126539,0.583953109594411,0.485801887049695,0.0820040915333361,0.422346783085018,0.605851414568574,0.298217882791273,0.354484164596956,3,FALSE
"68","3_82_1",0,0.426322194266668,0.51892102293856,0.433669999259649,0.0765040197908638,0.369291908138516,0.230095331331546,0.392123218044968,0.115421223478732,3,FALSE
"69","3_82_4",0,0.220340527644556,0.839996563457629,0.821102148165173,0.122794032901122,0.427104958715198,0.898921417559439,0.411432702612399,0.65839446689626,4,FALSE
"70","3_82_5",0,0.141157377438857,1.2677106276621,1.48157886360505,0.224261692578968,0.0545506924120834,0.147984853301669,0.0289761276662704,0.0800735309620033,2,FALSE
"71","3_82_6",0,0.395333074675285,0.515703743452353,0.424757867691633,0.0744346180361698,0.275904270953515,0.192690623866448,0.325642268485997,0.0712591308366702,2,TRUE
"72","3_82_7",0,0.197420455460004,1.1187367931167,1.30279548807349,0.191048726513449,0.185293267675467,0.463698998612795,0.246225726209581,0.289836902438396,3,FALSE
"73","3_83_1",0,0.157166639969848,1.14841775224271,1.3013647788831,0.194133634694529,0.182857351070301,0.531262571372581,0.252271593511592,0.245629718090091,3,FALSE
"74","3_83_2",0,0.17921832989259,1.2285374522303,1.47099298218356,0.21752708537382,0.11797396935334,0.206127295065518,0.0447732236201716,0.116971637409041,2,FALSE
"75","3_83_3",0,0.273561826867776,0.765028985720645,0.765429072210712,0.10984820145986,0.53522647632624,1,0.600040643909757,0.93007284744407,4,FALSE
"76","3_83_4",0,0.195401652391466,1.16442789037406,1.37460017928909,0.201761032783216,0.171931421906079,0.34645486578911,0.18968700472897,0.181938545883103,2,FALSE
"77","3_83_5",0,0.16961486782004,1.13166948008049,1.26036262721184,0.189208048256231,0.20586166827249,0.438629037613602,0.114787542380093,0.254260542135397,3,FALSE
"78","3_83_7",0,0.20648915856392,1.04210198969644,1.20482947517619,0.172644932929227,0.33387848410742,0.579730038450151,0.21418857804283,0.345677182326639,3,FALSE
"79","3_83_8",0,0.25352102016446,0.694655115269629,0.630653662972222,0.0990757194521349,0.54738706561357,0.741773801439955,0.352219456877365,0.42409004871368,4,FALSE
"80","3_84_2",0,0.225727182396562,1.04986761183479,0.835560682529136,0.122626620061569,0.512828788984813,0.929972117508022,0.284082320345966,0.712358208959638,4,FALSE
"81","3_84_6",0,0.129502261528081,1.26192561500416,1.53689411864839,0.228305722589415,0.0243997820171045,0.1097796334112,0.0155819712795627,0.0563931748010875,2,FALSE
"82","3_84_7",0,0.246552024831141,0.786895811155137,0.75039211404658,0.112950237042481,0.511711413957246,0.828032123932056,0.345023702358965,0.635499802769448,4,FALSE
"83","3_84_9",0,0.35660067411792,0.520198890392842,0.436508420959884,0.0764949083959971,0.369087516515787,0.319094177434441,0.386460755371438,0.113570503576354,3,FALSE
"84","3_85_1",0,0.222797765716749,1.02574381220476,1.10561692605679,0.163453983847772,0.360196431990218,0.640035391029699,0.289354379278661,0.428798405483644,3,FALSE
"85","3_85_10",0,0.170662178792533,1.03941302221132,1.16758389105744,0.170607129914323,0.345269209003715,0.716635532141657,0.243489747630035,0.370881667993034,3,FALSE
"86","3_85_2",0,0.170788853112184,1.18995267643228,1.35669220697398,0.204009637457319,0.157075787430846,0.314052301344934,0.0755921319620296,0.179507984219881,2,FALSE
"87","3_85_4",0,0.196454057331241,1.11840308637545,1.30382058142531,0.190950345826208,0.185145283314105,0.462353641036901,0.240287790451452,0.290193848110839,3,FALSE
"88","3_85_7",0,0.155830088235691,1.2536851257925,1.51133721395098,0.223667858519202,0.0534071267283023,0.136217364075631,0.0275637440801659,0.0846805588437519,2,FALSE
"89","3_85_9",0,0.163519231704558,1.14797840391874,1.30000066707154,0.19407353896484,0.182727329062839,0.525078930262425,0.251676622241437,0.258557627995456,3,FALSE
"90","3_86_1",0,0.171581168680667,1.25129292394753,1.51120719923449,0.223562008215363,0.0532375396472409,0.145172958330296,0.0709326810564239,0.082570290527606,2,FALSE
"91","3_86_10",0,0.279012608610617,0.568496042335597,0.467446865946568,0.080104770345614,0.403465725443771,0.501822087088376,0.297664251259969,0.327619422603932,3,FALSE
"92","3_86_6",0,0.402475507798352,0.479747342266666,0.422227825680761,0.0726583360632799,0.345591469182536,0.236792934921825,0.382488698757459,0,3,FALSE
"93","3_87_11",0,0.189805212563049,0.673792648233396,0.596471458777995,0.0966367050117813,0.434113532273572,0.784531199082955,0.343943178552161,0.35576973240346,4,TRUE
"94","3_87_2",0,0.267370636117458,0.718836178600652,0.655988938443857,0.104607455785034,0.462340292310649,0.590554864595246,0.272397339210637,0.381178705184309,3,FALSE
"95","3_87_5",0,0.195539344834512,1.07848131221471,1.22172272268758,0.178219526199316,0.28679189573474,0.568777970936535,0.242978437124222,0.333854517450587,3,FALSE
"96","3_87_8",0,0.175044848760505,1.19693606804817,1.42281459998606,0.210512748486382,0.136273164932616,0.259774236802022,0.0540713095780447,0.153844064581663,2,FALSE
"97","3_87_9",0,0.24207494753017,0.539036924390678,0.449699764868458,0.0779724360088802,0.312516359034226,0.49892654132745,0.406854855243893,0.193535508537662,3,TRUE
"98","3_88_10",0,0.198413943134162,1.13133778358724,1.25941995926524,0.189057374149169,0.205620109755592,0.401830639875708,0.125921344979044,0.274033335251874,3,FALSE
"99","3_88_11",0,0.225268601982218,1.01384538031802,1.11718266556592,0.156991250744239,0.324781798159137,0.756622373987173,0.537733490013098,0.454059309346602,4,FALSE
"100","3_88_3",0,0.186124089830378,1.16618438195857,1.32080005724692,0.198261455000704,0.191208600437668,0.35650263161067,0.1142654769064,0.20469461076731,2,FALSE
"101","3_88_5",0,0.238906506414257,0.72768782092096,0.677013147528908,0.105274201498975,0.591501253294674,0.83550541663129,0.341576254815893,0.451812945314976,4,FALSE
"102","3_88_7",0,0.190149307094428,1.04059273687537,1.16843668523027,0.169928841233975,0.343666988738232,0.712129722652768,0.241945341645323,0.446707953003461,3,FALSE
"103","3_88_9",0,0.194903072632588,1.16456925541931,1.37474658948017,0.201795902567661,0.170935246027097,0.346554588117866,0.189718861186774,0.181995230361687,2,FALSE
"104","3_89_1",0,0.179904672794831,1.2172806017881,1.51855348963861,0.218781094979027,0.0770728802508743,0.217678991818304,0.0536292969120742,0.163325146737972,2,FALSE
"105","3_89_10",0,0.167817757595399,1.21561591406233,1.40302241229944,0.211229374552581,0.105222262618679,0.283531576903696,0.141698070239905,0.141966209874073,2,FALSE
"106","3_89_11",0,0.161496591660661,1.48185910626657,1.47874055795533,0.221995281952726,0.0411385949968442,0.104038776418873,0.0261002958282887,0.0674063539667539,2,FALSE
"107","3_89_2",0,0.344599092250152,0.56384405620037,0.472774215957917,0.0811965127720582,0.432375984596715,0.404849101151505,0.403697848094447,0.230281603206298,3,FALSE
"108","3_89_5",0,0.300438413832331,0.749013881243906,0.728044350966542,0.110351767514054,0.586522211655566,0.710584552516915,0.555684763274856,0.437351813448645,4,FALSE
"109","3_89_7",0,0.246270481891345,0.580858490068351,0.488927530955528,0.0821063773381973,0.423439389365247,0.639842784338905,0.409669859538838,0.345550286590889,3,FALSE
"110","3_90_2",0,0.178646127692375,1.1851936567009,1.4096657107002,0.207815760305826,0.132636232269963,0.286936130074469,0.11013863610455,0.167950178305454,2,FALSE
"111","3_90_4",0,0.165228373948739,1.14674827564207,1.29785375184515,0.193508024734603,0.195024676875743,0.523514739086356,0.23571958319323,0.268952640762326,3,FALSE
"112","3_90_6",0,0.28775821165456,0.54708745629871,0.466250451760769,0.0790255244089833,0.435962423771184,0.546496999602316,0.481890016432903,0.242887884357894,3,FALSE
"113","3_90_8",0,0.236733573749197,0.692324271490716,0.614057994570187,0.0965588779244443,0.428114155517242,0.784792050780495,0.335949172403229,0.618953701562982,4,FALSE
"114","3_90_9",0,0.196187870459216,1.11840697903742,1.30382576569812,0.190957140837642,0.185153858463769,0.462381985631347,0.240307891336421,0.2894505264685,3,FALSE
"115","3_91_3",0,0.15282380511592,1.14474184913731,1.29470238923441,0.193306524876843,0.232930119180534,0.496389363650433,0.165803597903894,0.218297490897301,3,FALSE
"116","3_91_5",0,0.2523521144793,0.762813576149765,0.747989979827682,0.111104622450825,0.459436362988602,0.936259462283262,0.751833831194744,0.601116187520407,4,FALSE
"117","3_91_6",0,0.184497718906412,1.14624740005439,1.33294814805877,0.196097612337471,0.227455955836875,0.392637846335767,0.0952742469710435,0.208767721472764,2,FALSE
"118","3_91_7",0,0.179717186802448,1.131256259926,1.26106751184622,0.188964987611448,0.205494608349023,0.434107382628714,0.115504971078799,0.273818591541364,3,FALSE
