"","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","print_S_alphas","print_S_gammas","print_S_thetas","tv_S_alphas","tv_S_gammas","tv_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"11",2.9838875,0.854176,0.0641649,0.62431725,0.35996081,0.3538777,1.90643,0.9860644,0.3558814,1.9893675,0.613502,0.5962985,0.6483065,0.856625968706032,0.74927983628439,0.831178197733542,0.0881525348614694,0.6232360687051,0.573154064641254,0.6232360687051,0.410742438213395,0,548772.983455913,0.00838832,64656754.1763662,1e-04,1,0.136729001998901,117.722174167633,"1_61_10",1,61,10,670,FALSE,TRUE,6,0.0958288861405401,4,FALSE
"12",2.2857575,0.5428685,0.2011692,0.517143525,0.33905335,0.3536389,2.0957725,0.6950863,0.3248875,2.325195,0.7735815,0.5584,0.6447575,0.899300387402868,0.83362096991644,0.910197354243656,0.0740641439998294,0.505124489321104,0.441260902272988,0.505124489321104,0.419094150049347,0,115860.428590092,0.0016921,64656754.1763662,1e-04,1,0.117974996566772,139.592446088791,"1_76_8",1,76,8,833,FALSE,TRUE,2,0.0963065514884487,3,FALSE
"13",2.93389,0.7174415,0.00355746,0.566164,0.3964712,0.3743149,2.112945,0.5573592,0.3225439,2.8717325,0.6683484,0.4259565,0.6553916,0.776227470564251,0.608887484976916,0.686258608393823,0.110002650449315,0.772117606473474,0.738192603679626,0.772117606473474,0.234866519566468,0,1182157.03192279,0.0181854,64656754.1763662,1e-04,1,0.114377021789551,141.916635036469,"1_78_5",1,78,5,852,FALSE,TRUE,5,0.0562542128105585,4,FALSE
"14",2.85065,0.6785271,0.0563247,0.6036635,0.35673136,0.3924295,2.2597075,0.99349,0.3190285,2.4645675,0.5120993,0.4899915,0.6564623,0.812269216146752,0.645251324913638,0.742449351683313,0.100755209554125,0.72784187742282,0.708219342163794,0.72784187742282,0.302392230551443,0,947120.908077588,0.0145499,64656754.1763662,1e-04,1,0.120370149612427,142.043086051941,"1_78_6",1,78,6,853,FALSE,TRUE,6,0.0699342039861708,4,FALSE
"15",2.297065,0.6041241,0.2296545,0.50230646,0.36236293,0.3993508,0.9634325,0.5210684,0.3384322,2.5033025,0.6004995,0.726707,0.6539951,0.880903386183116,0.793287855934674,0.842706144951832,0.0802508185220186,0.5613265639339,0.522684544518783,0.5613265639339,0.419801204651858,0,305871.505511689,0.00463116,64656754.1763662,1e-04,1,0.105858087539673,142.275391101837,"1_78_8",1,78,8,855,FALSE,TRUE,5,0.0975146105831165,4,FALSE
"16",2.2857575,0.5428685,0.2011692,0.517143525,0.33905335,0.3536389,2.0957725,0.6950863,0.3248875,2.325195,0.7735815,0.5584,0.6447575,0.899300387402868,0.83362096991644,0.910197354243656,0.0740641439998294,0.505124489321104,0.441260902272988,0.505124489321104,0.419094150049347,0,115860.428590092,0.0016921,64656754.1763662,1e-04,1,0.114860057830811,143.250988006592,"1_79_5",1,79,5,863,FALSE,TRUE,2,0.0963065514884487,NA,NA
"17",2.74406,0.5380077,0.0500526,0.58714025,0.3541478,0.3767293,2.5423275,0.9994302,0.289546,2.844725,0.5120993,0.4899915,0.6564623,0.811437157619915,0.64550972422893,0.734817464004552,0.100978245815122,0.727576748732068,0.71863591774223,0.727576748732068,0.32448076801686,0,947120.908077588,0.0145499,64656754.1763662,1e-04,1,0.116201877593994,145.782381057739,"1_81_3",1,81,3,883,FALSE,TRUE,6,0.0768539177694506,4,FALSE
"18",2.2857575,0.5428685,0.2011692,0.517143525,0.33905335,0.3536389,2.0957725,0.6950863,0.3248875,2.325195,0.7735815,0.5584,0.6447575,0.899300387402868,0.83362096991644,0.910197354243656,0.0740641439998294,0.505124489321104,0.441260902272988,0.505124489321104,0.419094150049347,0,115860.428590092,0.0016921,64656754.1763662,1e-04,1,0.126913070678711,147.016143083572,"1_82_2",1,82,2,893,FALSE,TRUE,2,0.0963065514884487,NA,NA
"19",2.8632175,0.9227704,0.087705,0.5015165375,0.4298983,0.3626566,1.376365,0.8689453,0.2678932,2.5961125,0.545763,0.577699,0.64187,0.783715832672451,0.641453491539917,0.714788138191816,0.108544162574902,0.753383609984531,0.744659696132587,0.753383609984531,0.277721018505751,0,1192210.15178468,0.0183409,64656754.1763662,1e-04,1,0.11628794670105,147.726485967636,"1_82_8",1,82,8,899,FALSE,TRUE,6,0.0666754914183009,4,FALSE
"20",2.93389,0.7174415,0.02116959,0.51950395,0.4227688,0.3708262,1.5176975,0.5057664,0.3421357,2.6747275,0.6683484,0.4259565,0.6553916,0.777531850077262,0.611869833076818,0.679920339498536,0.109681576832832,0.769168161057122,0.74561187991593,0.769168161057122,0.263022083448492,0,1182157.03192279,0.0181854,64656754.1763662,1e-04,1,0.146892070770264,149.675234079361,"1_83_10",1,83,10,912,FALSE,TRUE,6,0.0632447447908622,4,FALSE
"21",2.6738325,0.7074091,0.02356161,0.62517925,0.4111152,0.3813856,1.45932,0.8149235,0.3128305,2.89275,0.6492475,0.554342,0.6557498,0.858722151316775,0.746688783401278,0.825835103850975,0.0874051053045778,0.621383632543867,0.550001777149159,0.621383632543867,0.331797937134516,0,491735.912928836,0.00750608,64656754.1763662,1e-04,1,0.114141941070557,151.729041099548,"1_85_2",1,85,2,926,FALSE,TRUE,5,0.0695659264248789,4,FALSE
"22",2.2676475,0.8216337,0.1090293,0.57287425,0.4047536,0.3757987,1.4868675,0.8055428,0.3028717,2.91928,0.6537135,0.39735,0.6457877,0.869495475073085,0.755944305437635,0.867813287085842,0.0843153977218311,0.611777644535615,0.535358600827438,0.611777644535615,0.325994660363352,0,400509.183830918,0.006095,64656754.1763662,1e-04,1,0.105974912643433,151.840921163559,"1_85_3",1,85,3,927,FALSE,TRUE,4,0.0671952024283342,4,FALSE
"23",1.892205,0.517616,0.0829428,0.61368625,0.3844263,0.3492016,2.8750225,0.6249883,0.3435484,2.4011475,0.7538107,0.544209,0.6484307,0.897293265529695,0.827805705284499,0.896623677334297,0.0746103397134218,0.516496433577669,0.448505372953727,0.516496433577669,0.451404660090042,0,144094.502584226,0.00212882,64656754.1763662,1e-04,1,0.122547149658203,152.568474054337,"1_85_9",1,85,9,933,FALSE,TRUE,5,0.107073738286817,3,FALSE
"24",2.4719225,0.7174415,0.00355746,0.566164,0.3964712,0.3743149,2.112945,0.5573592,0.3225439,2.655,0.8506032,0.4105175,0.6577016,0.87888256436586,0.776482706941228,0.876151079188011,0.0809287993731363,0.577739702243937,0.491114292431706,0.577739702243937,0.283050582089037,0,321076.606864228,0.00486635,64656754.1763662,1e-04,1,0.105241060256958,153.688285112381,"1_86_7",1,86,7,942,FALSE,TRUE,3,0.0519389445048245,3,FALSE
"25",2.2857575,0.5428685,0.2011692,0.517143525,0.33905335,0.3536389,1.99404,0.4032472,0.3360376,2.4734125,0.9850053,0.5584,0.6447575,0.897628654830542,0.831442487813457,0.913109824782157,0.0746763896172782,0.508420655957424,0.434046460633535,0.508420655957424,0.395913018708321,0,115860.428590092,0.0016921,64656754.1763662,1e-04,1,0.111876964569092,155.018311977386,"1_87_7",1,87,7,953,FALSE,TRUE,1,0.0885791610084322,3,FALSE
"26",2.816725,0.7911963,0.1150287,0.701373,0.4095486,0.3465091,2.3473275,0.4845256,0.347347,1.9726575,0.8121984,0.6111475,0.647975,0.896170501492372,0.833241965823704,0.901051621433965,0.0750170419221449,0.508278022370096,0.438794778999086,0.508278022370096,0.483437409604852,0,153230.88135518,0.00227014,64656754.1763662,1e-04,1,0.121171951293945,155.14475607872,"1_87_8",1,87,8,954,FALSE,TRUE,6,0.11768253047099,3,FALSE
"27",2.6738325,0.7074091,0.02356161,0.62517925,0.4111152,0.3813856,1.45932,0.8149235,0.3128305,2.0754675,0.8609548,0.554342,0.6557498,0.860087188362154,0.748453225912438,0.822300819947426,0.0869818230738398,0.619215722986196,0.555554272807716,0.619215722986196,0.360551920250841,0,491735.912928836,0.00750608,64656754.1763662,1e-04,1,0.113581895828247,155.372650146484,"1_87_10",1,87,10,956,FALSE,TRUE,5,0.0790226612163075,4,FALSE
"28",2.8632175,0.9227704,0.0736155,0.53884475,0.4298983,0.3626566,1.376365,0.8689453,0.2678932,2.7537175,0.545763,0.577699,0.64187,0.782073086640147,0.641484239292704,0.715664721224054,0.108955596276508,0.753351305459031,0.743514480125434,0.753351305459031,0.287658307609671,0,1192210.15178468,0.0183409,64656754.1763662,1e-04,1,0.106729984283447,155.753335952759,"1_88_2",1,88,2,959,FALSE,TRUE,6,0.0690490450526499,4,FALSE
"29",2.95152,0.6255952,0.1061925,0.52822325,0.33251059,0.3643129,2.2008,0.6042186,0.3267826,2.2343,0.950391,0.444652,0.6424025,0.883754860237563,0.798714359361906,0.880364329209462,0.0795758909761096,0.564481633732028,0.482285718199804,0.564481633732028,0.298030435863024,0,279589.870230284,0.00422464,64656754.1763662,1e-04,1,0.106671094894409,156.109315156937,"1_88_5",1,88,5,962,FALSE,TRUE,3,0.0566457558071429,3,FALSE
"30",1.892205,0.517616,0.0829428,0.61368625,0.3844263,0.3492016,2.8750225,0.6249883,0.3435484,1.889405,0.8360887,0.544209,0.6484307,0.898114627393007,0.828322385978604,0.893222417087291,0.0743114055639071,0.515720960084652,0.455823963738525,0.515720960084652,0.480007520620002,0,144094.502584226,0.00212882,64656754.1763662,1e-04,1,0.110569000244141,156.225456953049,"1_88_6",1,88,6,963,FALSE,TRUE,6,0.116613652582765,3,FALSE
"31",2.82717,0.9110097,0.0504078,0.58008975,0.4365861,0.396094,1.068885,0.7756479,0.2789299,2.7351925,0.4874432,0.675068,0.6551198,0.837855570116658,0.71739006719725,0.774867329510698,0.0936377093117116,0.656336127233152,0.625321040210538,0.656336127233152,0.379237581126514,0,729650.267618097,0.0111861,64656754.1763662,1e-04,1,0.117293834686279,157.665050029755,"1_89_7",1,89,7,975,FALSE,TRUE,6,0.0877094305802548,4,FALSE
"32",2.2603575,0.3933464,0.1390701,0.5478345,0.3942914,0.3307675,1.8923075,0.4885926,0.3471877,2.6216325,0.8035702,0.5773075,0.6447575,0.897844032498253,0.833431394334298,0.912298354416155,0.0745977929404289,0.5054121818479,0.43606853803214,0.5054121818479,0.453174261804258,0,115860.428590092,0.0016921,64656754.1763662,1e-04,1,0.106850147247314,158.732144117355,"1_90_4",1,90,4,983,FALSE,TRUE,5,0.10761668743253,3,FALSE
"33",1.9299825,0.31138725,0.2607831,0.6653235,0.3826161,0.3861889,2.762925,0.34902646,0.363985,2.296865,0.9385645,0.52342,0.6483389,0.901507322437893,0.845510989822393,0.89980296089085,0.0730636776973072,0.48922286135038,0.441554743375524,0.48922286135038,0.527416418576765,0,66926.0433711272,0.000935191,64656754.1763662,1e-04,1,0.128833055496216,158.866569042206,"1_90_5",1,90,5,984,FALSE,TRUE,2,0.132307390874934,3,FALSE
"34",2.2676475,0.8216337,0.1090293,0.6703815,0.4866522,0.3516454,1.4868675,0.8055428,0.3028717,2.91928,0.6537135,0.39735,0.6457877,0.869500955806597,0.755775162242079,0.86814869447239,0.0843136272273673,0.611989604562319,0.534678966411835,0.611989604562319,0.388955728153437,0,400509.183830918,0.006095,64656754.1763662,1e-04,1,0.111258983612061,159.217492103577,"1_90_8",1,90,8,987,FALSE,TRUE,5,0.0876622516338261,4,FALSE
"35",2.8632175,0.9227704,0.0736155,0.518667775,0.4640989,0.3425761,1.75083,0.6183803,0.2633701,2.76007,0.9029905,0.584255,0.6439004,0.82044293421023,0.691015355340078,0.819422670454706,0.0988997873597963,0.688363095460376,0.625723543093468,0.688363095460376,0.248482194772282,0,789548.759914226,0.0121126,64656754.1763662,1e-04,1,0.130876064300537,159.465523958206,"1_90_10",1,90,10,989,FALSE,TRUE,3,0.048663842760885,4,FALSE
"36",1.892205,0.517616,0.219135,0.503748525,0.35928083,0.3908746,2.4729775,0.8697349,0.3051529,2.4011475,0.7538107,0.544209,0.6484307,0.898061414368523,0.826432351092629,0.890877289325514,0.0743308088322893,0.518552029600429,0.460802347936112,0.518552029600429,0.425658416387788,0,144094.502584226,0.00212882,64656754.1763662,1e-04,1,0.137875080108643,160.075766086578,"1_91_3",1,91,3,993,FALSE,TRUE,5,0.0985987863747009,3,FALSE
"37",2.366295,0.7551498,0.0833274,0.521745325,0.33152205,0.277153,1.02481,0.9571061,0.2016349,2.37192,0.8718951,0.612171,0.6520718,0.890055693398406,0.818384829589028,0.898888716853552,0.0771944236684264,0.530437243301055,0.443564643625598,0.530437243301055,0.417677176013913,0,211286.193926147,0.00316813,64656754.1763662,1e-04,1,0.168966054916382,67.6380369663239,"3_35_6",3,35,6,380,FALSE,TRUE,4,0.0958450983996313,3,FALSE
"38",2.7840925,0.9893712,0.0513312,0.65210025,0.9986819,0.3480505,1.89315,0.8149389,0.1798831,2.92736,0.833512,0.654361,0.6419999,0.833741863113571,0.72440211884085,0.82280528249135,0.0951668211051747,0.660512979389812,0.586947750202997,0.660512979389812,0.348814465010232,0,697124.70747327,0.010683,64656754.1763662,1e-04,1,0.106007099151611,91.326131105423,"3_52_10",3,52,10,571,FALSE,TRUE,6,0.0764330267439086,3,FALSE
"39",2.9590375,0.8802874,0.01774698,0.59345925,0.9544993,0.3230416,1.87466,0.9048343,0.1335253,2.57269,0.9113009,0.6358075,0.6493178,0.891900700212802,0.825909193069614,0.902687953762019,0.0765439724339582,0.519332937047863,0.435151427859229,0.519332937047863,0.399336047681474,0,219944.160562194,0.00330205,64656754.1763662,1e-04,1,0.108470916748047,104.72251701355,"3_62_11",3,62,11,682,FALSE,TRUE,2,0.0897198535458215,3,FALSE
"40",2.93172,0.8332789,0.00380226,0.55298225,0.305376091,0.3804898,2.5992175,0.5977765,0.2035405,2.4282975,0.9180174,0.6016435,0.6535898,0.773605876523459,0.627870917043391,0.728510005309768,0.110772544465879,0.759284884856508,0.726831975579564,0.759284884856508,0.201332942299299,0,1229041.42114367,0.0189106,64656754.1763662,1e-04,1,0.126893043518066,106.170286178589,"3_64_1",3,64,1,694,FALSE,TRUE,2,0.0486933437678303,4,FALSE
"41",2.9590375,0.8802874,0.01774698,0.59345925,0.5061346,0.3426271,2.0560175,0.9048343,0.1335253,2.57269,0.9113009,0.6358075,0.6493178,0.89203888872046,0.825234857603231,0.902115167163942,0.0764950318768301,0.520337775134805,0.436430217157636,0.520337775134805,0.357190542014289,0,219944.160562194,0.00330205,64656754.1763662,1e-04,1,0.100265979766846,108.303423166275,"3_65_8",3,65,8,712,FALSE,TRUE,2,0.0757170656911866,3,FALSE
"42",2.7530425,0.9860609,0.1223511,0.5016387725,0.4382269,0.3882007,2.2649325,0.5000005,0.2072518,2.5579275,0.938561,0.5919755,0.6402425,-0.0146297589852711,-0.0412301885605,-0.224081019434027,0.235070919392264,1.31579825133799,1.63663371536464,1.31579825133799,0.179064420496129,0,35343278.9654201,0.546584,64656754.1763662,1e-04,1,0.122070789337158,110.382735013962,"3_67_3",3,67,3,729,FALSE,TRUE,5,0.169986770073898,2,FALSE
"43",2.840935,0.9948389,0.0557703,0.67275375,0.9392204,0.3166759,1.4911625,0.9214355,0.11459935,2.9719425,0.8436963,0.6358075,0.6493178,0.8912368016731,0.825445688556224,0.904537208436722,0.0767786624166977,0.520023821181808,0.430996928843046,0.520023821181808,0.421166014905578,0,219944.160562194,0.00330205,64656754.1763662,1e-04,1,0.108108043670654,111.876631975174,"3_68_5",3,68,5,742,FALSE,TRUE,5,0.0969664945017685,3,FALSE
"44",2.8807225,0.8952128,0.0568665,0.56257225,0.9333523,0.3941206,2.2725,0.7509589,0.2523742,2.8623775,0.8742016,0.605458,0.6543962,0.719407240354729,0.539771827054229,0.614736047972498,0.123179374394416,0.837566308872005,0.818018202825397,0.837566308872005,0.223527291905071,0,1717403.23545099,0.0264645,64656754.1763662,1e-04,1,0.118685007095337,112.238479137421,"3_68_8",3,68,8,745,FALSE,TRUE,4,0.0633831590414157,4,FALSE
"45",2.9283225,0.746012,0.02306514,0.5060694,0.6886617,0.3804898,2.5992175,0.5977765,0.2035405,2.4282975,0.9180174,0.6016435,0.659444,0.775188982999595,0.608555666142357,0.724120290084868,0.110257606126729,0.7645601429166,0.732987114744994,0.7645601429166,0.230529987445225,0,1229041.42114367,0.0189106,64656754.1763662,1e-04,1,0.15549111366272,113.692728042603,"3_69_6",3,69,6,754,FALSE,TRUE,4,0.0547932966441855,4,FALSE
"46",2.9771475,0.8237519,0.0826434,0.502713575,0.5437344,0.3638311,2.8919575,0.8701696,0.1357219,2.9893925,0.902931,0.585942,0.6559595,0.0560483194239783,-0.0634791851273147,-0.275591689750321,0.227035187463353,1.27942732785671,1.49574702351892,1.27942732785671,0.159768350463432,0,14784422.57183,0.228583,64656754.1763662,1e-04,1,0.174267053604126,114.198272943497,"3_69_9",3,69,9,757,FALSE,TRUE,4,0.149896664124284,2,FALSE
"47",2.7861875,0.7949091,0.073074,0.524367125,0.5000628,0.347023,2.5753925,0.8639956,0.1713094,2.8377875,0.891045,0.588395,0.6558707,0.788869428930556,0.620404457071362,0.725243062240017,0.106850196469546,0.76066450549965,0.690809201838206,0.76066450549965,0.240934036158111,0,1078962.24141757,0.0165892,64656754.1763662,1e-04,1,0.166246891021729,114.891900062561,"3_70_2",3,70,2,761,FALSE,TRUE,4,0.0526528167676568,4,FALSE
"48",2.973525,0.835059,0.0696642,0.5208627,0.5362143,0.3595903,2.72477,0.9048343,0.1335253,2.57269,0.9113009,0.6358075,0.6493178,0.892166455305525,0.819842926875835,0.901316155650491,0.0764498253476049,0.528303644727368,0.438207837000446,0.528303644727368,0.311675023553655,0,219944.160562194,0.00330205,64656754.1763662,1e-04,1,0.148427963256836,116.367844104767,"3_71_2",3,71,2,772,FALSE,TRUE,1,0.0606012328376877,3,FALSE
"49",2.9593725,0.8347314,0.0568665,0.56257225,0.9333523,0.3941206,2.2725,0.7509589,0.2523742,2.8623775,0.8742016,0.605458,0.6543962,0.719757914007891,0.538831028597172,0.614449471532553,0.123102377992597,0.838421948368555,0.81832238540654,0.838421948368555,0.228098065979215,0,1717403.23545099,0.0264645,64656754.1763662,1e-04,1,0.128477096557617,116.755799055099,"3_71_5",3,71,5,775,FALSE,TRUE,5,0.0641825345163791,4,FALSE
"50",2.996465,0.894888,0.105753,0.526551,0.4812475,0.3952741,2.5420625,0.6038868,0.2396077,2.7638875,0.8682719,0.594818,0.6522128,0.0184134885929031,-0.0531212133908718,-0.241654821751681,0.231794563987297,1.28362015480413,1.56205725821779,1.28362015480413,0.159542570942943,0,22056480.9732822,0.341066,64656754.1763662,1e-04,1,0.108418941497803,116.869997024536,"3_71_6",3,71,6,776,FALSE,TRUE,4,0.159110398935925,2,FALSE
"51",2.8684525,0.891892,0.0452124,0.5637455,0.31032024,0.3968788,2.3495075,0.4182209,0.2778463,2.59662,0.8756611,0.563379,0.6489659,0.205061903468829,0.0893522255983927,-0.0276811598565796,0.208595824628397,1.19363779666964,1.42110349292122,1.19363779666964,0.179155983129546,0,5921488.66111952,0.0914926,64656754.1763662,1e-04,1,0.113072156906128,117.987571001053,"3_72_2",3,72,2,783,FALSE,TRUE,4,0.140135106657989,2,FALSE
"52",2.9590375,0.8802874,0.01774698,0.59345925,0.5061346,0.3426271,2.0560175,0.9048343,0.1335253,2.57269,0.9113009,0.6358075,0.6493178,0.89203888872046,0.825234857603231,0.902115167163942,0.0764950318768301,0.520337775134805,0.436430217157636,0.520337775134805,0.357190542014289,0,219944.160562194,0.00330205,64656754.1763662,1e-04,1,0.102811098098755,120.225363016129,"3_73_10",3,73,10,802,FALSE,TRUE,2,0.0757170656911866,NA,NA
"53",2.9819775,0.9401164,0.0538359,0.5991475,0.4511678,0.3497638,2.1532275,0.8446448,0.1547419,2.61093,0.9026951,0.6355885,0.6488342,0.438456633866246,0.27767728292998,0.271076119775181,0.17531965457865,1.06307274503462,1.1968441425553,1.06307274503462,0.223233388001243,0,2256929.28807796,0.0348098,64656754.1763662,1e-04,1,0.114078998565674,120.725823163986,"3_74_3",3,74,3,806,FALSE,TRUE,6,0.112324964564617,3,FALSE
"54",2.8684525,0.891892,0.0452124,0.5637455,0.31032024,0.3968788,2.3495075,0.4182209,0.2778463,2.59662,0.8756611,0.563379,0.6489659,0.205061903468829,0.0893522255983927,-0.0276811598565796,0.208595824628397,1.19363779666964,1.42110349292122,1.19363779666964,0.179155983129546,0,5921488.66111952,0.0914926,64656754.1763662,1e-04,1,0.111917018890381,121.539947032928,"3_74_10",3,74,10,813,FALSE,TRUE,4,0.140135106657989,NA,NA
"55",2.945215,0.9128206,0.0305715,0.59191975,0.431208,0.3818662,2.34267,0.4911294,0.2547661,2.8979475,0.8727113,0.6327375,0.6487454,0.428336672512429,0.272733635480026,0.248802492771427,0.17689237880238,1.06670442874503,1.21499244807982,1.06670442874503,0.199087849715213,0,2316349.36823918,0.0357289,64656754.1763662,1e-04,1,0.0999860763549805,121.898854970932,"3_75_2",3,75,2,816,FALSE,TRUE,3,0.112841494575163,3,FALSE
"56",2.9771475,0.8237519,0.0826434,0.502713575,0.5437344,0.3638311,2.8919575,0.8701696,0.1357219,2.9893925,0.902931,0.6258345,0.6559595,0.351088177999263,0.166908140087585,0.0971589466877086,0.188239661618503,1.13239403033838,1.25836884115666,1.13239403033838,0.169351930858982,0,3132843.72183306,0.0483583,64656754.1763662,1e-04,1,0.113260984420776,122.018311023712,"3_75_3",3,75,3,817,FALSE,TRUE,1,0.117238827703287,3,FALSE
"57",2.93812,0.8837419,0.0402894,0.63429775,0.9594322,0.3832606,2.426475,0.6504172,0.2227555,2.7151425,0.8793816,0.629906,0.6501287,0.816956301606848,0.690348500287683,0.795072580868219,0.0996040385893683,0.692619224794555,0.631476431050789,0.692619224794555,0.300898663900598,0,839665.663560161,0.0128878,64656754.1763662,1e-04,1,0.108774900436401,122.366871118546,"3_75_6",3,75,6,820,FALSE,TRUE,4,0.0640023765627576,3,FALSE
"58",2.937185,0.8802874,0.01774698,0.59345925,0.5061346,0.3426271,2.0560175,0.9048343,0.1335253,2.57269,0.9166741,0.6084765,0.6527354,0.79508187970226,0.657429458786799,0.767928463147899,0.10538765439343,0.728505701398557,0.6719981069825,0.728505701398557,0.266280397889051,0,1027222.61553026,0.0157889,64656754.1763662,1e-04,1,0.102035045623779,123.783796072006,"3_76_7",3,76,7,832,FALSE,TRUE,5,0.057256631080759,4,FALSE
